11:35:46.466941,(-91,-83,-96),(-82,-72,-91),(-78,-70,-83),(-68,-53,-77),(-74,-68,-82),(-77,-65,-91)
11:35:48.805848,(-90,-85,-99),(-88,-73,-98),(-73,-60,-79),(-68,-50,-79),(-71,-59,-82),(-76,-61,-80)
11:35:51.134244,(-97,-95,-99),(-80,-69,-87),(-72,-58,-89),(-62,-53,-68),(-74,-59,-81),(-72,-64,-84)
11:35:53.434028,(-101,-101,-101),(-89,-80,-100),(-80,-68,-100),(-64,-54,-73),(-77,-66,-83),(-82,-75,-91)
11:35:55.741730,(-99,-99,-99),(-87,-78,-96),(-85,-79,-91),(-74,-52,-87),(-74,-61,-88),(-85,-68,-94)
11:35:58.068783,(-95,-91,-98),(-89,-81,-99),(-75,-56,-85),(-70,-60,-78),(-72,-61,-83),(-80,-71,-88)
11:36:00.406145,(-90,-82,-97),(-88,-76,-92),(-78,-66,-91),(-66,-52,-84),(-75,-57,-84),(-74,-62,-86)
11:36:02.759294,(-93,-90,-95),(-83,-67,-89),(-73,-58,-80),(-69,-60,-80),(-71,-57,-74),(-76,-61,-85)
11:36:05.108205,(-90,-83,-94),(-85,-78,-88),(-71,-53,-81),(-67,-58,-76),(-76,-61,-93),(-79,-70,-88)
11:36:07.447539,(-98,-94,-101),(-87,-76,-96),(-74,-61,-84),(-67,-52,-85),(-74,-60,-91),(-80,-70,-87)
11:36:09.779934,(-96,-96,-96),(-89,-81,-94),(-83,-67,-94),(-72,-52,-79),(-77,-62,-90),(-80,-70,-85)
11:36:12.119827,(-95,-95,-95),(-90,-79,-97),(-74,-66,-87),(-73,-61,-81),(-72,-58,-84),(-83,-78,-87)
11:36:14.445507,(-94,-91,-95),(-83,-70,-91),(-77,-71,-82),(-71,-54,-79),(-70,-55,-78),(-80,-68,-94)
11:36:16.791118,(-93,-76,-102),(-89,-84,-95),(-72,-57,-82),(-70,-61,-83),(-72,-60,-79),(-75,-67,-91)
11:36:19.128189,(-89,-80,-94),(-84,-75,-90),(-69,-51,-85),(-63,-47,-75),(-74,-60,-93),(-72,-59,-83)
11:36:21.441815,(-92,-89,-97),(-89,-80,-93),(-77,-72,-85),(-68,-60,-74),(-75,-59,-86),(-75,-63,-91)
11:36:23.745447,(-97,-97,-97),(-92,-87,-97),(-78,-72,-87),(-66,-51,-80),(-73,-62,-80),(-82,-70,-92)
11:36:26.061884,(-90,-86,-93),(-85,-78,-93),(-79,-72,-85),(-69,-58,-74),(-71,-62,-77),(-80,-69,-88)
11:36:28.383465,(-92,-86,-96),(-86,-74,-93),(-73,-55,-89),(-67,-58,-75),(-75,-59,-81),(-80,-69,-86)
11:36:30.750574,(-87,-82,-89),(-88,-75,-97),(-77,-66,-89),(-69,-51,-82),(-73,-57,-85),(-81,-65,-88)
11:36:33.098828,(-85,-79,-93),(-84,-74,-93),(-73,-58,-84),(-69,-60,-74),(-77,-69,-85),(-77,-62,-85)
11:36:35.436874,(-91,-85,-95),(-79,-67,-88),(-71,-59,-79),(-65,-54,-72),(-74,-69,-82),(-78,-67,-86)
11:36:37.724974,(-97,-94,-99),(-85,-77,-89),(-80,-72,-93),(-62,-46,-78),(-72,-61,-75),(-80,-71,-91)
11:36:40.057679,(-89,-89,-89),(-90,-86,-92),(-79,-72,-86),(-72,-66,-84),(-72,-60,-83),(-81,-67,-88)
11:36:42.391226,(-97,-93,-101),(-89,-82,-93),(-81,-75,-95),(-70,-58,-87),(-74,-67,-78),(-81,-67,-89)
11:36:44.708321,(-97,-97,-97),(-86,-81,-88),(-82,-69,-87),(-71,-58,-82),(-73,-57,-82),(-85,-76,-95)
11:36:47.068897,(-84,-84,-84),(-86,-73,-94),(-78,-62,-91),(-71,-55,-81),(-71,-56,-83),(-81,-71,-87)
11:36:49.379120,(-95,-89,-99),(-85,-74,-91),(-74,-62,-83),(-70,-53,-83),(-73,-61,-85),(-85,-76,-89)
11:36:51.714991,-150,(-91,-87,-95),(-79,-58,-90),(-77,-72,-80),(-76,-69,-82),(-86,-72,-97)
11:36:54.022772,(-96,-96,-96),(-82,-76,-87),(-77,-63,-86),(-74,-59,-90),(-74,-58,-83),(-83,-70,-93)
11:36:56.329448,(-99,-99,-99),(-87,-79,-94),(-75,-61,-83),(-65,-54,-73),(-74,-61,-83),(-79,-69,-89)
11:36:58.666948,(-92,-85,-99),(-86,-75,-93),(-72,-58,-81),(-68,-51,-75),(-70,-60,-78),(-77,-67,-86)
11:37:00.984525,(-93,-90,-96),(-84,-73,-93),(-76,-59,-87),(-74,-68,-86),(-67,-53,-76),(-77,-60,-96)
11:37:03.345041,(-88,-81,-95),(-86,-80,-89),(-78,-70,-84),(-70,-62,-76),(-74,-67,-81),(-82,-73,-88)
11:37:05.651525,(-91,-85,-95),(-88,-83,-91),(-70,-57,-78),(-65,-53,-74),(-76,-67,-85),(-79,-66,-90)
11:37:08.020233,(-95,-84,-100),(-83,-71,-93),(-73,-55,-79),(-65,-50,-72),(-73,-59,-82),(-82,-73,-89)
72,-59,-83)
11:36:21.441815,(-92,-89,-97),(-89,-80,-93),(-77,-72,-85),(-68,-60,-74),(-75,-59,-86),(-75,-63,-91)
11:36:23.745447,(-97,-97,-97),(-92,-87,-97),(-78,-72,-87),(-66,-51,-80),(-73,-62,-80),(-82,-70,-92)
11:36:26.061884,(-90,-86,-93),(-85,-78,-93),(-79,-72,-85),(-69,-58,-74),(-71,-62,-77),(-80,-69,-88)
11:36:28.383465,(-92,-86,-96),(-86,-74,-93),(-73,-55,-89),(-67,-58,-75),(-75,-59,-81),(-80,-69,-86)
11:36:30.750574,(-87,-82,-89),(-88,-75,-97),(-77,-66,-89),(-69,-51,-82),(-73,-57,-85),(-81,-65,-88)
11:36:33.098828,(-85,-79,-93),(-84,-74,-93),(-73,-58,-84),(-69,-60,-74),(-77,-69,-85),(-77,-62,-85)
11:36:35.436874,(-91,-85,-95),(-79,-67,-88),(-71,-59,-79),(-65,-54,-72),(-74,-69,-82),(-78,-67,-86)
11:36:37.724974,(-97,-94,-99),(-85,-77,-89),(-80,-72,-93),(-62,-46,-78),(-72,-61,-75),(-80,-71,-91)
11:36:40.057679,(-89,-89,-89),(-90,-86,-92),(-79,-72,-86),(-72,-66,-84),(-72,-60,-83),(-81,-67,-88)
11:36:42.391226,(-97,-93,-101),(-89,-82,-93),(-81,-75,-95),(-70,-58,-87),(-74,-67,-78),(-81,-67,-89)
11:36:44.708321,(-97,-97,-97),(-86,-81,-88),(-82,-69,-87),(-71,-58,-82),(-73,-57,-82),(-85,-76,-95)
11:36:47.068897,(-84,-84,-84),(-86,-73,-94),(-78,-62,-91),(-71,-55,-81),(-71,-56,-83),(-81,-71,-87)
11:36:49.379120,(-95,-89,-99),(-85,-74,-91),(-74,-62,-83),(-70,-53,-83),(-73,-61,-85),(-85,-76,-89)
11:36:51.714991,-150,(-91,-87,-95),(-79,-58,-90),(-77,-72,-80),(-76,-69,-82),(-86,-72,-97)
11:36:54.022772,(-96,-96,-96),(-82,-76,-87),(-77,-63,-86),(-74,-59,-90),(-74,-58,-83),(-83,-70,-93)
11:36:56.329448,(-99,-99,-99),(-87,-79,-94),(-75,-61,-83),(-65,-54,-73),(-74,-61,-83),(-79,-69,-89)
11:36:58.666948,(-92,-85,-99),(-86,-75,-93),(-72,-58,-81),(-68,-51,-75),(-70,-60,-78),(-77,-67,-86)
11:37:00.984525,(-93,-90,-96),(-84,-73,-93),(-76,-59,-87),(-74,-68,-86),(-67,-53,-76),(-77,-60,-96)
11:37:03.345041,(-88,-81,-95),(-86,-80,-89),(-78,-70,-84),(-70,-62,-76),(-74,-67,-81),(-82,-73,-88)
11:37:05.651525,(-91,-85,-95),(-88,-83,-91),(-70,-57,-78),(-65,-53,-74),(-76,-67,-85),(-79,-66,-90)
11:37:08.020233,(-95,-84,-100),(-83,-71,-93),(-73,-55,-79),(-65,-50,-72),(-73,-59,-82),(-82,-73,-89)
